block_group,ratio_inc_pov,count_ratio_inc_pov
480299800011,ratio_inc_pov_ann_050_099,0.0
480299800021,ratio_inc_pov_ann_050_099,0.0
480299800031,ratio_inc_pov_ann_050_099,39.0
480299800041,ratio_inc_pov_ann_050_099,0.0
480299800051,ratio_inc_pov_ann_050_099,0.0
480299801001,ratio_inc_pov_ann_050_099,42.0
480291805033,ratio_inc_pov_ann_050_099,197.0
480291704011,ratio_inc_pov_ann_050_099,51.0
480291914081,ratio_inc_pov_ann_050_099,225.0
480291914091,ratio_inc_pov_ann_050_099,104.0
480291412006,ratio_inc_pov_ann_050_099,1.0
480291412003,ratio_inc_pov_ann_050_099,124.0
480291501002,ratio_inc_pov_ann_050_099,357.0
480291407002,ratio_inc_pov_ann_050_099,130.0
480291413002,ratio_inc_pov_ann_050_099,453.0
480291414021,ratio_inc_pov_ann_050_099,156.0
480291806022,ratio_inc_pov_ann_050_099,150.0
480291101003,ratio_inc_pov_ann_050_099,206.0
480291211121,ratio_inc_pov_ann_050_099,230.0
480291519002,ratio_inc_pov_ann_050_099,143.0
480291409001,ratio_inc_pov_ann_050_099,249.0
480291505011,ratio_inc_pov_ann_050_099,63.0
480291505013,ratio_inc_pov_ann_050_099,190.0
480291110001,ratio_inc_pov_ann_050_099,134.0
480291204002,ratio_inc_pov_ann_050_099,0.0
480291204006,ratio_inc_pov_ann_050_099,3.0
480291204004,ratio_inc_pov_ann_050_099,19.0
480291710005,ratio_inc_pov_ann_050_099,86.0
480291710003,ratio_inc_pov_ann_050_099,706.0
480291717005,ratio_inc_pov_ann_050_099,0.0
480291213004,ratio_inc_pov_ann_050_099,252.0
480291215012,ratio_inc_pov_ann_050_099,39.0
480291215073,ratio_inc_pov_ann_050_099,62.0
480291312001,ratio_inc_pov_ann_050_099,442.0
480291404003,ratio_inc_pov_ann_050_099,119.0
480291101001,ratio_inc_pov_ann_050_099,73.0
480291209023,ratio_inc_pov_ann_050_099,352.0
480291214032,ratio_inc_pov_ann_050_099,43.0
480291216041,ratio_inc_pov_ann_050_099,42.0
480291216044,ratio_inc_pov_ann_050_099,361.0
480291207023,ratio_inc_pov_ann_050_099,14.0
480291213002,ratio_inc_pov_ann_050_099,147.0
480291703001,ratio_inc_pov_ann_050_099,199.0
480291704022,ratio_inc_pov_ann_050_099,227.0
480291704023,ratio_inc_pov_ann_050_099,122.0
480291706002,ratio_inc_pov_ann_050_099,210.0
480291707001,ratio_inc_pov_ann_050_099,67.0
480291212041,ratio_inc_pov_ann_050_099,210.0
480291212045,ratio_inc_pov_ann_050_099,0.0
480291416001,ratio_inc_pov_ann_050_099,288.0
480291215051,ratio_inc_pov_ann_050_099,239.0
480291403001,ratio_inc_pov_ann_050_099,118.0
480291701013,ratio_inc_pov_ann_050_099,417.0
480291718021,ratio_inc_pov_ann_050_099,147.0
480291718024,ratio_inc_pov_ann_050_099,379.0
480291507005,ratio_inc_pov_ann_050_099,93.0
480291507002,ratio_inc_pov_ann_050_099,367.0
480291507004,ratio_inc_pov_ann_050_099,254.0
480291601002,ratio_inc_pov_ann_050_099,181.0
480291813021,ratio_inc_pov_ann_050_099,279.0
480291815063,ratio_inc_pov_ann_050_099,367.0
480291809024,ratio_inc_pov_ann_050_099,155.0
480291810032,ratio_inc_pov_ann_050_099,457.0
480291810053,ratio_inc_pov_ann_050_099,40.0
480291817152,ratio_inc_pov_ann_050_099,0.0
480291203001,ratio_inc_pov_ann_050_099,29.0
480291205011,ratio_inc_pov_ann_050_099,26.0
480291205016,ratio_inc_pov_ann_050_099,17.0
480291205017,ratio_inc_pov_ann_050_099,79.0
480291211151,ratio_inc_pov_ann_050_099,114.0
480291211173,ratio_inc_pov_ann_050_099,105.0
480291815031,ratio_inc_pov_ann_050_099,411.0
480291215082,ratio_inc_pov_ann_050_099,375.0
480291914054,ratio_inc_pov_ann_050_099,34.0
480291709002,ratio_inc_pov_ann_050_099,309.0
480291615012,ratio_inc_pov_ann_050_099,183.0
480291615014,ratio_inc_pov_ann_050_099,244.0
480291701023,ratio_inc_pov_ann_050_099,278.0
480291711002,ratio_inc_pov_ann_050_099,366.0
480291807024,ratio_inc_pov_ann_050_099,115.0
480291807021,ratio_inc_pov_ann_050_099,121.0
480291809013,ratio_inc_pov_ann_050_099,78.0
480291108003,ratio_inc_pov_ann_050_099,11.0
480291211163,ratio_inc_pov_ann_050_099,14.0
480291212034,ratio_inc_pov_ann_050_099,38.0
480291212033,ratio_inc_pov_ann_050_099,0.0
480291817181,ratio_inc_pov_ann_050_099,24.0
480291902005,ratio_inc_pov_ann_050_099,180.0
480291902002,ratio_inc_pov_ann_050_099,86.0
480291802024,ratio_inc_pov_ann_050_099,38.0
480291802022,ratio_inc_pov_ann_050_099,305.0
480291805014,ratio_inc_pov_ann_050_099,233.0
480291808003,ratio_inc_pov_ann_050_099,115.0
480291708001,ratio_inc_pov_ann_050_099,106.0
480291106001,ratio_inc_pov_ann_050_099,174.0
480291510002,ratio_inc_pov_ann_050_099,75.0
480291510003,ratio_inc_pov_ann_050_099,482.0
480291607021,ratio_inc_pov_ann_050_099,122.0
480291607022,ratio_inc_pov_ann_050_099,300.0
480291215083,ratio_inc_pov_ann_050_099,214.0
480291216011,ratio_inc_pov_ann_050_099,103.0
480291218022,ratio_inc_pov_ann_050_099,175.0
480291303004,ratio_inc_pov_ann_050_099,326.0
480291303003,ratio_inc_pov_ann_050_099,106.0
480291909014,ratio_inc_pov_ann_050_099,19.0
480291809011,ratio_inc_pov_ann_050_099,46.0
480291815043,ratio_inc_pov_ann_050_099,0.0
480291816011,ratio_inc_pov_ann_050_099,68.0
480291818093,ratio_inc_pov_ann_050_099,109.0
480291821011,ratio_inc_pov_ann_050_099,0.0
480291906012,ratio_inc_pov_ann_050_099,246.0
480291910042,ratio_inc_pov_ann_050_099,307.0
480291212052,ratio_inc_pov_ann_050_099,161.0
480291212064,ratio_inc_pov_ann_050_099,17.0
480291212066,ratio_inc_pov_ann_050_099,109.0
480291602001,ratio_inc_pov_ann_050_099,92.0
480291817131,ratio_inc_pov_ann_050_099,252.0
480291815052,ratio_inc_pov_ann_050_099,0.0
480291817041,ratio_inc_pov_ann_050_099,47.0
480291817043,ratio_inc_pov_ann_050_099,257.0
480291907001,ratio_inc_pov_ann_050_099,101.0
480291812003,ratio_inc_pov_ann_050_099,39.0
480291511006,ratio_inc_pov_ann_050_099,193.0
480291514003,ratio_inc_pov_ann_050_099,337.0
480291909022,ratio_inc_pov_ann_050_099,180.0
480291810011,ratio_inc_pov_ann_050_099,209.0
480291821031,ratio_inc_pov_ann_050_099,91.0
480291901001,ratio_inc_pov_ann_050_099,49.0
480291817033,ratio_inc_pov_ann_050_099,150.0
480291803004,ratio_inc_pov_ann_050_099,145.0
480291313003,ratio_inc_pov_ann_050_099,280.0
480291313002,ratio_inc_pov_ann_050_099,499.0
480291103001,ratio_inc_pov_ann_050_099,476.0
480291206007,ratio_inc_pov_ann_050_099,215.0
480291206004,ratio_inc_pov_ann_050_099,0.0
480291206001,ratio_inc_pov_ann_050_099,10.0
480291517005,ratio_inc_pov_ann_050_099,474.0
480291517004,ratio_inc_pov_ann_050_099,27.0
480291719031,ratio_inc_pov_ann_050_099,192.0
480291717002,ratio_inc_pov_ann_050_099,262.0
480291719033,ratio_inc_pov_ann_050_099,93.0
480291509004,ratio_inc_pov_ann_050_099,163.0
480291509003,ratio_inc_pov_ann_050_099,355.0
480291705001,ratio_inc_pov_ann_050_099,227.0
480291805041,ratio_inc_pov_ann_050_099,77.0
480291205022,ratio_inc_pov_ann_050_099,16.0
480291205021,ratio_inc_pov_ann_050_099,150.0
480291207014,ratio_inc_pov_ann_050_099,16.0
480291302001,ratio_inc_pov_ann_050_099,37.0
480291410001,ratio_inc_pov_ann_050_099,116.0
480291516005,ratio_inc_pov_ann_050_099,161.0
480291516003,ratio_inc_pov_ann_050_099,534.0
480291817053,ratio_inc_pov_ann_050_099,221.0
480291606002,ratio_inc_pov_ann_050_099,60.0
480291419001,ratio_inc_pov_ann_050_099,69.0
480291515001,ratio_inc_pov_ann_050_099,148.0
480291603001,ratio_inc_pov_ann_050_099,172.0
480291603004,ratio_inc_pov_ann_050_099,274.0
480291613021,ratio_inc_pov_ann_050_099,499.0
480291804002,ratio_inc_pov_ann_050_099,296.0
480291807011,ratio_inc_pov_ann_050_099,60.0
480291811001,ratio_inc_pov_ann_050_099,230.0
480291211082,ratio_inc_pov_ann_050_099,73.0
480291203004,ratio_inc_pov_ann_050_099,0.0
480291203006,ratio_inc_pov_ann_050_099,0.0
480291506002,ratio_inc_pov_ann_050_099,239.0
480291506001,ratio_inc_pov_ann_050_099,488.0
480291511002,ratio_inc_pov_ann_050_099,86.0
480291105001,ratio_inc_pov_ann_050_099,674.0
480291210002,ratio_inc_pov_ann_050_099,154.0
480291210001,ratio_inc_pov_ann_050_099,265.0
480291211101,ratio_inc_pov_ann_050_099,0.0
480291215063,ratio_inc_pov_ann_050_099,139.0
480291315033,ratio_inc_pov_ann_050_099,13.0
480291315043,ratio_inc_pov_ann_050_099,395.0
480291315061,ratio_inc_pov_ann_050_099,35.0
480291315072,ratio_inc_pov_ann_050_099,217.0
480291316062,ratio_inc_pov_ann_050_099,57.0
480291316091,ratio_inc_pov_ann_050_099,97.0
480291316101,ratio_inc_pov_ann_050_099,192.0
480291316121,ratio_inc_pov_ann_050_099,26.0
480291316141,ratio_inc_pov_ann_050_099,248.0
480291316152,ratio_inc_pov_ann_050_099,24.0
480291318011,ratio_inc_pov_ann_050_099,46.0
480291318022,ratio_inc_pov_ann_050_099,0.0
480291411012,ratio_inc_pov_ann_050_099,299.0
480291522022,ratio_inc_pov_ann_050_099,205.0
480291411022,ratio_inc_pov_ann_050_099,9.0
480291414031,ratio_inc_pov_ann_050_099,150.0
480291414042,ratio_inc_pov_ann_050_099,62.0
480291605013,ratio_inc_pov_ann_050_099,234.0
480291605023,ratio_inc_pov_ann_050_099,246.0
480291609012,ratio_inc_pov_ann_050_099,85.0
480291609022,ratio_inc_pov_ann_050_099,373.0
480291613031,ratio_inc_pov_ann_050_099,505.0
480291613042,ratio_inc_pov_ann_050_099,489.0
480291615032,ratio_inc_pov_ann_050_099,218.0
480291615042,ratio_inc_pov_ann_050_099,528.0
480291618021,ratio_inc_pov_ann_050_099,423.0
480291619021,ratio_inc_pov_ann_050_099,74.0
480291620031,ratio_inc_pov_ann_050_099,221.0
480291620041,ratio_inc_pov_ann_050_099,285.0
480291713012,ratio_inc_pov_ann_050_099,290.0
480291716012,ratio_inc_pov_ann_050_099,197.0
480291716022,ratio_inc_pov_ann_050_099,109.0
480291719122,ratio_inc_pov_ann_050_099,175.0
480291719141,ratio_inc_pov_ann_050_099,42.0
480291719151,ratio_inc_pov_ann_050_099,268.0
480291719163,ratio_inc_pov_ann_050_099,145.0
480291719181,ratio_inc_pov_ann_050_099,47.0
480291215044,ratio_inc_pov_ann_050_099,42.0
480291215064,ratio_inc_pov_ann_050_099,6.0
480291216061,ratio_inc_pov_ann_050_099,46.0
480291216064,ratio_inc_pov_ann_050_099,0.0
480291217013,ratio_inc_pov_ann_050_099,0.0
480291217022,ratio_inc_pov_ann_050_099,19.0
480291218082,ratio_inc_pov_ann_050_099,64.0
480291218093,ratio_inc_pov_ann_050_099,97.0
480291218111,ratio_inc_pov_ann_050_099,257.0
480291218122,ratio_inc_pov_ann_050_099,18.0
480291218131,ratio_inc_pov_ann_050_099,54.0
480291219041,ratio_inc_pov_ann_050_099,21.0
480291219052,ratio_inc_pov_ann_050_099,91.0
480291219071,ratio_inc_pov_ann_050_099,0.0
480291211085,ratio_inc_pov_ann_050_099,168.0
480291211191,ratio_inc_pov_ann_050_099,23.0
480291211201,ratio_inc_pov_ann_050_099,0.0
480291207013,ratio_inc_pov_ann_050_099,238.0
480291215043,ratio_inc_pov_ann_050_099,13.0
480291503002,ratio_inc_pov_ann_050_099,332.0
480291418003,ratio_inc_pov_ann_050_099,74.0
480291508001,ratio_inc_pov_ann_050_099,583.0
480291712001,ratio_inc_pov_ann_050_099,234.0
480291712002,ratio_inc_pov_ann_050_099,182.0
480291512004,ratio_inc_pov_ann_050_099,0.0
480291904002,ratio_inc_pov_ann_050_099,20.0
480291817121,ratio_inc_pov_ann_050_099,24.0
480291816024,ratio_inc_pov_ann_050_099,168.0
480291816022,ratio_inc_pov_ann_050_099,170.0
480291314022,ratio_inc_pov_ann_050_099,423.0
480291719183,ratio_inc_pov_ann_050_099,42.0
480291719201,ratio_inc_pov_ann_050_099,631.0
480291719212,ratio_inc_pov_ann_050_099,33.0
480291719231,ratio_inc_pov_ann_050_099,17.0
480291719234,ratio_inc_pov_ann_050_099,267.0
480291719251,ratio_inc_pov_ann_050_099,211.0
480291719253,ratio_inc_pov_ann_050_099,31.0
480291720023,ratio_inc_pov_ann_050_099,88.0
480291720041,ratio_inc_pov_ann_050_099,145.0
480291720061,ratio_inc_pov_ann_050_099,151.0
480291720071,ratio_inc_pov_ann_050_099,59.0
480291801011,ratio_inc_pov_ann_050_099,118.0
480291714011,ratio_inc_pov_ann_050_099,296.0
480291714022,ratio_inc_pov_ann_050_099,218.0
480291715012,ratio_inc_pov_ann_050_099,235.0
480291715023,ratio_inc_pov_ann_050_099,392.0
480291917011,ratio_inc_pov_ann_050_099,5.0
480291917022,ratio_inc_pov_ann_050_099,0.0
480291918043,ratio_inc_pov_ann_050_099,0.0
480291918111,ratio_inc_pov_ann_050_099,7.0
480291918063,ratio_inc_pov_ann_050_099,0.0
480291918081,ratio_inc_pov_ann_050_099,55.0
480291918092,ratio_inc_pov_ann_050_099,0.0
480291918131,ratio_inc_pov_ann_050_099,98.0
480291817252,ratio_inc_pov_ann_050_099,57.0
480291817263,ratio_inc_pov_ann_050_099,110.0
480291817281,ratio_inc_pov_ann_050_099,348.0
480291817301,ratio_inc_pov_ann_050_099,177.0
480291817312,ratio_inc_pov_ann_050_099,10.0
480291818112,ratio_inc_pov_ann_050_099,0.0
480291818132,ratio_inc_pov_ann_050_099,51.0
480291818142,ratio_inc_pov_ann_050_099,128.0
480291818161,ratio_inc_pov_ann_050_099,9.0
480291818172,ratio_inc_pov_ann_050_099,99.0
480291818183,ratio_inc_pov_ann_050_099,171.0
480291818201,ratio_inc_pov_ann_050_099,47.0
480291818212,ratio_inc_pov_ann_050_099,84.0
480291818223,ratio_inc_pov_ann_050_099,115.0
480291905032,ratio_inc_pov_ann_050_099,224.0
480291905042,ratio_inc_pov_ann_050_099,291.0
480291906041,ratio_inc_pov_ann_050_099,517.0
480291910051,ratio_inc_pov_ann_050_099,117.0
480291910062,ratio_inc_pov_ann_050_099,205.0
480291801013,ratio_inc_pov_ann_050_099,71.0
480291801016,ratio_inc_pov_ann_050_099,0.0
480291806031,ratio_inc_pov_ann_050_099,291.0
480291806043,ratio_inc_pov_ann_050_099,111.0
480291807026,ratio_inc_pov_ann_050_099,187.0
480291814031,ratio_inc_pov_ann_050_099,66.0
480291814041,ratio_inc_pov_ann_050_099,203.0
480291815044,ratio_inc_pov_ann_050_099,44.0
480291817154,ratio_inc_pov_ann_050_099,75.0
480291820022,ratio_inc_pov_ann_050_099,0.0
480291820031,ratio_inc_pov_ann_050_099,75.0
480291821013,ratio_inc_pov_ann_050_099,0.0
480291821051,ratio_inc_pov_ann_050_099,71.0
480291910065,ratio_inc_pov_ann_050_099,250.0
480291912013,ratio_inc_pov_ann_050_099,9.0
480291918141,ratio_inc_pov_ann_050_099,191.0
480291918152,ratio_inc_pov_ann_050_099,15.0
480291918171,ratio_inc_pov_ann_050_099,509.0
480291919002,ratio_inc_pov_ann_050_099,212.0
480291919005,ratio_inc_pov_ann_050_099,134.0
480291920003,ratio_inc_pov_ann_050_099,24.0
480291921001,ratio_inc_pov_ann_050_099,54.0
480291922002,ratio_inc_pov_ann_050_099,167.0
480291805031,ratio_inc_pov_ann_100_150,193.0
480291805032,ratio_inc_pov_ann_100_150,158.0
480291704013,ratio_inc_pov_ann_100_150,303.0
480291704012,ratio_inc_pov_ann_100_150,116.0
480291914061,ratio_inc_pov_ann_100_150,150.0
480291914092,ratio_inc_pov_ann_100_150,182.0
480291212042,ratio_inc_pov_ann_100_150,202.0
480291215081,ratio_inc_pov_ann_100_150,57.0
480291914051,ratio_inc_pov_ann_100_150,774.0
480291914052,ratio_inc_pov_ann_100_150,108.0
480291914053,ratio_inc_pov_ann_100_150,60.0
480291914055,ratio_inc_pov_ann_100_150,29.0
480291709001,ratio_inc_pov_ann_100_150,279.0
480291709003,ratio_inc_pov_ann_100_150,115.0
480291610002,ratio_inc_pov_ann_100_150,677.0
480291610001,ratio_inc_pov_ann_100_150,314.0
480291615015,ratio_inc_pov_ann_100_150,26.0
480291615011,ratio_inc_pov_ann_100_150,883.0
480291615013,ratio_inc_pov_ann_100_150,247.0
480291711001,ratio_inc_pov_ann_100_150,421.0
480291620011,ratio_inc_pov_ann_100_150,447.0
480291701022,ratio_inc_pov_ann_100_150,455.0
480291701021,ratio_inc_pov_ann_100_150,238.0
480291807022,ratio_inc_pov_ann_100_150,38.0
480291807023,ratio_inc_pov_ann_100_150,0.0
480291807025,ratio_inc_pov_ann_100_150,11.0
480291809012,ratio_inc_pov_ann_100_150,138.0
480291809015,ratio_inc_pov_ann_100_150,58.0
480291106003,ratio_inc_pov_ann_100_150,58.0
480291108002,ratio_inc_pov_ann_100_150,27.0
480291108001,ratio_inc_pov_ann_100_150,143.0
480291208004,ratio_inc_pov_ann_100_150,51.0
480291208006,ratio_inc_pov_ann_100_150,0.0
480291208001,ratio_inc_pov_ann_100_150,21.0
480291208002,ratio_inc_pov_ann_100_150,14.0
480291208005,ratio_inc_pov_ann_100_150,0.0
480291208007,ratio_inc_pov_ann_100_150,0.0
480291208003,ratio_inc_pov_ann_100_150,57.0
480291211113,ratio_inc_pov_ann_100_150,557.0
480291211111,ratio_inc_pov_ann_100_150,0.0
480291211112,ratio_inc_pov_ann_100_150,93.0
480291211114,ratio_inc_pov_ann_100_150,0.0
480291211161,ratio_inc_pov_ann_100_150,168.0
480291211164,ratio_inc_pov_ann_100_150,196.0
480291211162,ratio_inc_pov_ann_100_150,0.0
480291211181,ratio_inc_pov_ann_100_150,262.0
480291211182,ratio_inc_pov_ann_100_150,299.0
480291212031,ratio_inc_pov_ann_100_150,35.0
480291212032,ratio_inc_pov_ann_100_150,71.0
480291212051,ratio_inc_pov_ann_100_150,476.0
480291817182,ratio_inc_pov_ann_100_150,102.0
480291818111,ratio_inc_pov_ann_100_150,383.0
480291902003,ratio_inc_pov_ann_100_150,83.0
480291902004,ratio_inc_pov_ann_100_150,23.0
480291902001,ratio_inc_pov_ann_100_150,0.0
480291802021,ratio_inc_pov_ann_100_150,193.0
480291802023,ratio_inc_pov_ann_100_150,148.0
480291805013,ratio_inc_pov_ann_100_150,196.0
480291805012,ratio_inc_pov_ann_100_150,13.0
480291805011,ratio_inc_pov_ann_100_150,353.0
480291808002,ratio_inc_pov_ann_100_150,190.0
480291808001,ratio_inc_pov_ann_100_150,67.0
480291708002,ratio_inc_pov_ann_100_150,130.0
480291106002,ratio_inc_pov_ann_100_150,277.0
480291504001,ratio_inc_pov_ann_100_150,29.0
480291504002,ratio_inc_pov_ann_100_150,240.0
480291510001,ratio_inc_pov_ann_100_150,415.0
480291521002,ratio_inc_pov_ann_100_150,96.0
480291521001,ratio_inc_pov_ann_100_150,371.0
480291607024,ratio_inc_pov_ann_100_150,176.0
480291607023,ratio_inc_pov_ann_100_150,109.0
480291616002,ratio_inc_pov_ann_100_150,970.0
480291616001,ratio_inc_pov_ann_100_150,106.0
480291216012,ratio_inc_pov_ann_100_150,150.0
480291216013,ratio_inc_pov_ann_100_150,237.0
480291216014,ratio_inc_pov_ann_100_150,177.0
480291218021,ratio_inc_pov_ann_100_150,115.0
480291218023,ratio_inc_pov_ann_100_150,449.0
480291303002,ratio_inc_pov_ann_100_150,268.0
480291303001,ratio_inc_pov_ann_100_150,17.0
480291307002,ratio_inc_pov_ann_100_150,248.0
480291307001,ratio_inc_pov_ann_100_150,599.0
480291702004,ratio_inc_pov_ann_100_150,85.0
480291702006,ratio_inc_pov_ann_100_150,404.0
480291702002,ratio_inc_pov_ann_100_150,153.0
480291702005,ratio_inc_pov_ann_100_150,80.0
480291702001,ratio_inc_pov_ann_100_150,260.0
480291316011,ratio_inc_pov_ann_100_150,16.0
480291317001,ratio_inc_pov_ann_100_150,101.0
480291412004,ratio_inc_pov_ann_100_150,251.0
480291412001,ratio_inc_pov_ann_100_150,190.0
480291412005,ratio_inc_pov_ann_100_150,0.0
480291412002,ratio_inc_pov_ann_100_150,126.0
480291501003,ratio_inc_pov_ann_100_150,0.0
480291309002,ratio_inc_pov_ann_100_150,162.0
480291309003,ratio_inc_pov_ann_100_150,192.0
480291310003,ratio_inc_pov_ann_100_150,90.0
480291310004,ratio_inc_pov_ann_100_150,39.0
480291310001,ratio_inc_pov_ann_100_150,716.0
480291310002,ratio_inc_pov_ann_100_150,72.0
480291405003,ratio_inc_pov_ann_100_150,165.0
480291405002,ratio_inc_pov_ann_100_150,116.0
480291405001,ratio_inc_pov_ann_100_150,60.0
480291405004,ratio_inc_pov_ann_100_150,169.0
480291406002,ratio_inc_pov_ann_100_150,52.0
480291406001,ratio_inc_pov_ann_100_150,395.0
480291407003,ratio_inc_pov_ann_100_150,190.0
480291407001,ratio_inc_pov_ann_100_150,31.0
480291407004,ratio_inc_pov_ann_100_150,147.0
480291407005,ratio_inc_pov_ann_100_150,147.0
480291413001,ratio_inc_pov_ann_100_150,291.0
480291413003,ratio_inc_pov_ann_100_150,419.0
480291702003,ratio_inc_pov_ann_100_150,193.0
480291806023,ratio_inc_pov_ann_100_150,17.0
480291806021,ratio_inc_pov_ann_100_150,66.0
480291911021,ratio_inc_pov_ann_100_150,28.0
480291911022,ratio_inc_pov_ann_100_150,16.0
480291911023,ratio_inc_pov_ann_100_150,96.0
480291209012,ratio_inc_pov_ann_100_150,228.0
480291209011,ratio_inc_pov_ann_100_150,55.0
480291211122,ratio_inc_pov_ann_100_150,111.0
480291519001,ratio_inc_pov_ann_100_150,164.0
480291409002,ratio_inc_pov_ann_100_150,60.0
480291417001,ratio_inc_pov_ann_100_150,522.0
480291417002,ratio_inc_pov_ann_100_150,381.0
480291505012,ratio_inc_pov_ann_100_150,313.0
480291505014,ratio_inc_pov_ann_100_150,186.0
480291604002,ratio_inc_pov_ann_100_150,246.0
480291604004,ratio_inc_pov_ann_100_150,70.0
480291604001,ratio_inc_pov_ann_100_150,18.0
480291604003,ratio_inc_pov_ann_100_150,99.0
480291611005,ratio_inc_pov_ann_100_150,135.0
480291611006,ratio_inc_pov_ann_100_150,41.0
480291611001,ratio_inc_pov_ann_100_150,727.0
480291611004,ratio_inc_pov_ann_100_150,312.0
480291611003,ratio_inc_pov_ann_100_150,655.0
480291611002,ratio_inc_pov_ann_100_150,149.0
480291813012,ratio_inc_pov_ann_100_150,133.0
480291813011,ratio_inc_pov_ann_100_150,207.0
480291814021,ratio_inc_pov_ann_100_150,56.0
480291814022,ratio_inc_pov_ann_100_150,57.0
480291109001,ratio_inc_pov_ann_100_150,120.0
480291110003,ratio_inc_pov_ann_100_150,176.0
480291110002,ratio_inc_pov_ann_100_150,194.0
480291204001,ratio_inc_pov_ann_100_150,0.0
480291204005,ratio_inc_pov_ann_100_150,139.0
480291710004,ratio_inc_pov_ann_100_150,553.0
480291204003,ratio_inc_pov_ann_100_150,122.0
480291207021,ratio_inc_pov_ann_100_150,414.0
480291704014,ratio_inc_pov_ann_100_150,74.0
480291710001,ratio_inc_pov_ann_100_150,325.0
480291710002,ratio_inc_pov_ann_100_150,191.0
480291717001,ratio_inc_pov_ann_100_150,978.0
480291717003,ratio_inc_pov_ann_100_150,18.0
480291215013,ratio_inc_pov_ann_100_150,131.0
480291215011,ratio_inc_pov_ann_100_150,217.0
480291215074,ratio_inc_pov_ann_100_150,45.0
480291215071,ratio_inc_pov_ann_100_150,67.0
480291215072,ratio_inc_pov_ann_100_150,68.0
480291312002,ratio_inc_pov_ann_100_150,103.0
480291401002,ratio_inc_pov_ann_100_150,119.0
480291401001,ratio_inc_pov_ann_100_150,31.0
480291404004,ratio_inc_pov_ann_100_150,29.0
480291101002,ratio_inc_pov_ann_100_150,36.0
480291209022,ratio_inc_pov_ann_100_150,93.0
480291209021,ratio_inc_pov_ann_100_150,356.0
480291214033,ratio_inc_pov_ann_100_150,43.0
480291214031,ratio_inc_pov_ann_100_150,425.0
480291216042,ratio_inc_pov_ann_100_150,147.0
480291216043,ratio_inc_pov_ann_100_150,23.0
480291306004,ratio_inc_pov_ann_100_150,238.0
480291207022,ratio_inc_pov_ann_100_150,88.0
480291213003,ratio_inc_pov_ann_100_150,161.0
480291213001,ratio_inc_pov_ann_100_150,168.0
480291703004,ratio_inc_pov_ann_100_150,163.0
480291703002,ratio_inc_pov_ann_100_150,47.0
480291703006,ratio_inc_pov_ann_100_150,147.0
480291703005,ratio_inc_pov_ann_100_150,457.0
480291703003,ratio_inc_pov_ann_100_150,82.0
480291704024,ratio_inc_pov_ann_100_150,64.0
480291704021,ratio_inc_pov_ann_100_150,388.0
480291706001,ratio_inc_pov_ann_100_150,246.0
480291706004,ratio_inc_pov_ann_100_150,114.0
480291706003,ratio_inc_pov_ann_100_150,172.0
480291707003,ratio_inc_pov_ann_100_150,510.0
480291707002,ratio_inc_pov_ann_100_150,139.0
480291212044,ratio_inc_pov_ann_100_150,103.0
480291212043,ratio_inc_pov_ann_100_150,151.0
480291404001,ratio_inc_pov_ann_100_150,219.0
480291404002,ratio_inc_pov_ann_100_150,41.0
480291504003,ratio_inc_pov_ann_100_150,298.0
480291215052,ratio_inc_pov_ann_100_150,38.0
480291403002,ratio_inc_pov_ann_100_150,233.0
480291403003,ratio_inc_pov_ann_100_150,377.0
480291520001,ratio_inc_pov_ann_100_150,321.0
480291701011,ratio_inc_pov_ann_100_150,86.0
480291701012,ratio_inc_pov_ann_100_150,302.0
480291718022,ratio_inc_pov_ann_100_150,208.0
480291718025,ratio_inc_pov_ann_100_150,207.0
480291718023,ratio_inc_pov_ann_100_150,395.0
480291408004,ratio_inc_pov_ann_100_150,98.0
480291408001,ratio_inc_pov_ann_100_150,47.0
480291408005,ratio_inc_pov_ann_100_150,686.0
480291408003,ratio_inc_pov_ann_100_150,84.0
480291408002,ratio_inc_pov_ann_100_150,177.0
480291505023,ratio_inc_pov_ann_100_150,145.0
480291505022,ratio_inc_pov_ann_100_150,87.0
480291505021,ratio_inc_pov_ann_100_150,57.0
480291507006,ratio_inc_pov_ann_100_150,99.0
480291507001,ratio_inc_pov_ann_100_150,206.0
480291507003,ratio_inc_pov_ann_100_150,381.0
480291601004,ratio_inc_pov_ann_100_150,452.0
480291601003,ratio_inc_pov_ann_100_150,300.0
480291601001,ratio_inc_pov_ann_100_150,140.0
480291813023,ratio_inc_pov_ann_100_150,130.0
480291809021,ratio_inc_pov_ann_100_150,68.0
480291809023,ratio_inc_pov_ann_100_150,127.0
480291809022,ratio_inc_pov_ann_100_150,262.0
480291809025,ratio_inc_pov_ann_100_150,52.0
480291810031,ratio_inc_pov_ann_100_150,402.0
480291810051,ratio_inc_pov_ann_100_150,188.0
480291810052,ratio_inc_pov_ann_100_150,94.0
480291815061,ratio_inc_pov_ann_100_150,13.0
480291815062,ratio_inc_pov_ann_100_150,2.0
480291817151,ratio_inc_pov_ann_100_150,0.0
480291203002,ratio_inc_pov_ann_100_150,0.0
480291203003,ratio_inc_pov_ann_100_150,97.0
480291203005,ratio_inc_pov_ann_100_150,0.0
480291205013,ratio_inc_pov_ann_100_150,186.0
480291205015,ratio_inc_pov_ann_100_150,113.0
480291205012,ratio_inc_pov_ann_100_150,264.0
